season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,12,CHI,REG,2025_12_PIT_CHI,PIT,19,35,239,3,0,1,-10,1,1,328,98,11,0.5364274792325929,-3.924371600151062,0,25,99,1,1,1,7,0.2606248884694651,0,19,30,239,3,0,0,328,98,11,8.764461047074292,0,0,38,2,48,5,16,2,2.0,12.0,4,1,0,4,0,0,0,0,0,0,1,1,0,7,83,3,0,0,5,134,1,1,0,0,47.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,12,CIN,REG,2025_12_NE_CIN,NE,20,38,197,1,1,1,-10,0,0,336,60,10,-13.637724538918853,-5.871537766035865,0,23,120,0,0,0,8,1.6494273685384542,0,20,34,197,1,0,0,336,60,10,-7.9937777468325,0,0,33,0,48,3,11,0,1.0,9.0,3,1,32,5,1,0,0,0,0,0,0,0,0,6,65,6,2,14,5,116,2,2,0,0,63.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,54;63,,,117,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,CLE,REG,2025_12_CLE_LV,LV,11,20,209,1,1,1,-3,0,0,195,146,4,1.9820752221727345,-6.131654812230004,0,27,64,2,0,0,4,-7.63632237771526,0,11,18,209,1,1,1,195,146,4,0.26890087615322056,0,0,41,4,44,13,72,2,10.0,77.0,20,0,0,5,0,0,0,0,0,0,1,1,0,8,77,2,4,61,3,86,1,1,0,0,53.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,12,DAL,REG,2025_12_PHI_DAL,PHI,23,36,354,2,1,1,-6,0,0,366,129,17,4.564077011044182,1.4702287742069788,0,31,125,1,1,1,7,-7.143248471285915,0,23,35,354,2,1,0,366,129,17,6.176602200980623,0,0,35,0,24,2,14,2,1.0,13.0,6,0,0,3,0,0,0,0,0,0,2,2,0,8,69,3,1,1,3,85,1,2,1,0,42.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,42,51,,42,51,0,3,3,0,0,1.0,1,1,0,0,42
2025,12,DET,REG,2025_12_NYG_DET,NYG,28,42,279,2,1,3,-22,0,0,221,169,13,-6.8733894155409985,-2.8875761910488733,0,20,237,2,0,0,9,15.552719756000442,0,28,38,279,2,0,0,221,169,13,2.836218784465188,0,0,41,2,40,4,10,1,1.0,4.0,7,1,0,6,0,0,0,0,0,0,0,0,0,9,81,5,0,0,6,183,2,2,0,0,59.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,37;59,,,96,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,12,GB,REG,2025_12_MIN_GB,MIN,15,22,146,0,0,1,-4,0,0,177,65,8,5.860800781450475,5.1076029028211325,0,42,146,2,0,0,13,-6.856481178168112,0,15,21,146,0,0,0,177,65,8,8.435663023934467,0,0,31,0,20,7,32,0,5.0,35.0,10,2,0,4,0,0,0,0,0,0,1,1,0,2,10,4,2,21,2,46,3,3,0,0,40.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,32;30;40,,,102,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,HOU,REG,2025_12_BUF_HOU,BUF,16,30,153,2,0,0,0,0,0,231,65,7,-6.352323018502744,-7.499050136123385,0,26,108,0,0,0,6,2.81782941709389,0,16,28,153,2,0,0,231,65,7,-3.7760381652268786,0,0,46,0,28,11,72,1,8.0,70.0,12,2,29,5,0,0,0,0,0,0,1,1,0,5,40,4,0,0,5,116,3,3,0,0,43.0,1.0,0,2,0,1,0,0,0,0,0,0,0,0,24;43;26,,,93,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,IND,REG,2025_12_IND_KC,KC,19,31,181,2,0,0,0,0,0,139,126,6,1.4296765363172348,-5.146127554678148,0,19,74,0,0,0,5,-1.6380376993329264,0,19,31,181,2,0,0,139,126,6,1.4296765363172348,0,0,58,0,42,5,8,1,4.0,6.0,10,1,3,5,0,0,0,0,0,0,1,1,0,11,83,6,3,49,6,172,2,2,0,0,32.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,32;23,,,55,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,JAX,REG,2025_12_JAX_ARI,ARI,18,30,256,3,3,3,-19,1,1,271,104,13,-9.005758199020079,-2.9648780822753906,0,28,134,0,0,0,6,-2.2794250786537305,0,18,30,256,3,0,0,271,104,13,-1.2149072204013716,0,0,50,2,30,11,42,1,6.0,44.0,15,0,0,5,0,0,0,0,0,0,0,0,0,7,60,3,2,43,1,39,2,2,0,0,52.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,52;52,,,104,0,0,3,3,0,0,1.0,1,1,0,0,52
2025,12,KC,REG,2025_12_IND_KC,IND,29,46,352,0,1,4,-6,0,0,351,218,15,8.500650892524233,1.1543809674506964,1,41,148,1,1,1,14,-7.216085507522764,0,29,43,352,0,0,0,351,218,15,13.834421039886992,1,0,32,3,23,4,8,0,0.0,0.0,6,0,0,6,0,0,0,0,0,0,0,0,0,7,57,6,4,7,5,115,5,5,0,0,48.0,1.0,0,4,0,1,0,0,0,0,0,0,0,0,28;48;22;25;27,,,150,0,0,0,0,0,0,,1,1,0,0,27
2025,12,LA,REG,2025_12_TB_LA,TB,25,35,273,3,0,1,-10,0,0,249,112,16,8.219429925997625,4.716209366041071,0,19,70,0,0,0,4,-2.9608158029150218,0,25,34,273,3,0,0,249,112,16,13.802994719688664,0,0,36,0,30,7,39,0,4.0,33.0,6,2,81,10,1,0,0,0,0,0,0,0,0,4,32,3,1,8,0,0,2,2,0,0,52.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,40;52,,,92,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,12,LV,REG,2025_12_CLE_LV,CLE,30,44,285,1,0,10,-77,2,1,361,171,15,-20.258941511998373,0.5469675574983869,0,21,60,0,0,0,2,-8.32938545756042,0,30,42,285,1,0,0,361,171,15,1.9470187961317813,0,0,29,1,25,11,29,1,1.0,3.0,5,1,18,1,0,0,0,0,1,1,1,1,0,13,109,6,2,10,3,79,1,2,1,0,41.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,41,48,,41,48,0,1,1,0,0,1.0,0,0,0,0,0
2025,12,MIN,REG,2025_12_MIN_GB,GB,12,19,87,0,2,5,-35,0,0,100,31,3,-16.463835103171725,-4.204098052448696,0,20,93,0,1,0,8,-2.4288882554974407,0,12,18,87,0,0,0,100,31,3,-9.11546140987411,0,0,39,2,36,5,12,0,1.0,4.0,5,0,0,4,0,1,0,0,1,2,0,0,0,2,29,2,2,11,4,94,2,2,0,0,59.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,52;59,,,111,0,0,0,0,0,0,,0,0,0,0,0
2025,12,NE,REG,2025_12_NE_CIN,CIN,22,35,294,1,1,1,-9,0,0,297,105,12,6.7743000405394485,-0.4191146655516191,0,31,107,0,0,0,7,-6.538857653121667,0,22,33,294,1,0,0,297,105,12,10.061663031323906,0,0,34,0,28,1,10,0,1.0,10.0,6,1,33,5,1,0,0,0,0,0,0,0,0,4,52,4,1,0,4,106,4,4,0,0,52.0,1.0,1,0,0,2,1,0,0,0,0,0,0,0,41;45;19;52,,,157,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,NO,REG,2025_12_ATL_NO,ATL,30,45,243,0,1,5,-29,0,0,309,114,11,-17.879916189177383,-3.4548243338411506,0,28,79,0,1,1,9,-3.556323515949771,0,30,43,243,0,0,0,309,114,11,-7.054924307018729,0,0,35,0,30,6,24,1,3.0,18.0,2,1,49,4,1,0,0,0,1,2,0,0,0,4,36,4,3,10,3,123,1,3,2,0,33.0,0.3333333333333333,0,0,1,0,0,0,0,0,1,1,0,0,33,38;47,,33,85,0,1,1,0,0,1.0,0,0,0,0,0
2025,12,NYG,REG,2025_12_NYG_DET,DET,19,37,399,3,1,1,-4,0,0,409,141,17,13.742965025366289,-4.205553759546841,0,39,122,0,0,0,6,-4.8758650812960695,0,19,34,399,3,1,0,409,141,17,18.979588520556586,0,0,39,2,28,6,33,0,3.0,22.0,7,1,3,4,0,0,0,0,0,0,0,0,0,7,59,3,1,0,5,122,2,2,0,0,44.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,21;44,,,65,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,12,NYJ,REG,2025_12_NYJ_BAL,BAL,17,28,222,1,1,3,-18,0,0,288,149,10,0.7697196948200404,-1.4548066589567397,0,26,78,0,1,1,5,-10.468584730115253,0,17,27,222,1,0,0,288,149,10,5.077089336459565,0,0,26,0,44,2,11,0,1.0,10.0,1,0,0,3,0,0,0,0,0,0,0,0,0,6,81,5,3,23,5,156,1,1,0,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,12,PHI,REG,2025_12_PHI_DAL,DAL,27,39,289,1,0,1,-13,0,0,293,134,14,8.190091875261315,6.52964860200882,0,18,63,2,0,0,4,-0.8006968189729378,0,27,36,289,1,1,1,293,134,14,8.851214288846277,0,0,36,0,34,2,10,1,1.0,6.0,6,1,0,4,0,1,0,0,0,0,1,1,0,14,96,4,2,19,4,106,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,56,,0,56,0,3,3,0,0,1.0,0,0,0,0,0
2025,12,PIT,REG,2025_12_PIT_CHI,CHI,24,31,171,1,1,2,-12,1,1,196,116,8,-5.817271571839228,8.868385514905375,0,36,186,2,0,0,13,5.889781014062464,0,24,31,171,1,0,0,196,116,8,0.6474908059462905,0,0,28,1,35,2,14,2,1.0,10.0,1,0,0,2,0,0,0,0,0,0,2,2,1,6,41,4,2,24,4,63,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,12,SEA,REG,2025_12_SEA_TEN,TEN,16,26,244,2,0,1,-5,0,0,245,122,9,9.42420726075015,2.109574556350708,0,20,114,1,0,0,8,2.3655736859946046,0,16,25,244,2,0,0,245,122,9,12.667101723059927,0,0,41,0,30,6,33,0,4.0,24.0,11,0,0,6,0,0,0,0,0,0,0,0,0,11,69,4,3,40,3,56,3,3,0,0,47.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,47;30;36,,,113,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,12,SF,REG,2025_12_CAR_SF,CAR,23,32,193,1,3,0,0,0,0,195,119,11,-3.168522982927289,1.4753536321222782,0,38,147,1,1,0,12,1.5826466525390037,0,23,32,193,1,0,0,195,119,11,-3.168522982927289,0,0,28,1,15,2,11,1,1.0,8.0,3,2,4,4,0,0,0,0,1,1,0,0,0,2,6,4,0,0,3,80,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,47;29,,,76,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,12,TB,REG,2025_12_TB_LA,LA,17,34,103,1,2,4,-33,0,0,251,73,5,-30.73498036712408,-18.583328589316338,0,29,123,0,0,0,8,1.9304917429108173,0,17,31,103,1,0,0,251,73,5,-17.901334063964896,0,0,32,0,22,3,21,0,1.0,10.0,3,0,0,3,0,0,0,0,1,2,0,0,0,2,10,2,1,15,2,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,12,TEN,REG,2025_12_SEA_TEN,SEA,28,42,256,1,0,4,-24,0,0,195,158,12,2.1197189295604066,4.87278456750669,0,22,64,1,0,0,5,-2.4792282995185815,0,28,38,256,1,0,0,195,158,12,11.908852136402857,0,1,30,0,16,3,13,0,1.0,5.0,3,0,0,5,0,0,0,0,0,0,0,0,0,10,63,4,1,90,6,130,1,1,0,0,22.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,ARI,REG,2025_13_ARI_TB,TB,29,40,301,2,1,2,-10,0,0,289,145,16,5.769273175322185,11.05167479128451,0,19,95,0,1,1,6,-7.014189565903507,0,29,37,301,2,0,0,289,145,16,9.171802182806214,0,0,27,3,39,5,16,1,2.0,10.0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,33,6,3,6,5,139,1,2,1,0,52.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,52,43,,52,43,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,ATL,REG,2025_13_ATL_NYJ,NYJ,21,33,234,1,0,2,-12,0,0,154,209,12,5.853858310111897,-0.8298612890704986,0,32,167,2,0,0,11,5.819320160313509,0,21,31,234,1,0,0,154,209,12,10.976538593030632,0,0,31,3,23,7,23,0,2.0,13.0,6,0,0,3,0,1,0,0,0,0,0,0,0,1,27,5,3,-1,5,105,1,2,1,0,52.0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,52,50,,52,50,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,BAL,REG,2025_13_CIN_BAL,CIN,17,32,246,0,1,3,-23,2,2,381,119,8,-11.811996963922866,-6.798954904079437,0,22,123,2,0,0,8,4.387354340986349,0,17,30,246,0,2,2,381,119,8,-10.923494916467462,0,0,43,1,37,4,14,1,1.0,7.0,7,0,0,6,0,0,0,0,0,0,1,1,0,7,53,4,0,0,6,162,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,BUF,REG,2025_13_BUF_PIT,PIT,15,23,123,1,1,0,0,0,0,39,80,9,5.398728491622023,-8.480159743972447,0,51,249,1,2,1,16,2.0060771540619498,0,15,23,123,1,0,0,39,80,9,5.398728491622023,0,0,19,1,29,4,14,1,1.0,9.0,2,1,0,4,0,0,0,0,1,1,1,1,1,7,45,3,0,0,2,36,2,2,0,0,37.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27;37,,,64,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0
2025,13,CAR,REG,2025_13_LA_CAR,LA,15,20,206,3,0,2,-12,0,0,155,153,8,14.25771617126884,8.80542203783989,0,40,164,0,0,0,9,-0.23940834056446025,0,15,20,206,3,0,0,155,153,8,16.488774426630698,0,0,23,0,34,3,17,1,2.0,16.0,2,2,48,4,1,0,0,0,0,0,1,1,0,7,70,0,1,15,4,89,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,13,CHI,REG,2025_13_CHI_PHI,PHI,17,36,154,1,1,2,-10,0,0,252,75,10,-6.028513783271149,-12.467103637754917,0,47,281,2,0,0,17,9.551912663504481,0,17,32,154,1,0,0,252,75,10,-0.1030067569540849,0,0,27,0,20,1,3,1,0.0,0.0,1,1,0,3,0,0,0,0,0,0,1,1,0,4,35,2,1,12,2,58,1,1,0,0,30.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,CIN,REG,2025_13_CIN_BAL,BAL,24,46,261,2,0,1,-7,0,0,380,99,11,6.142689269761428,-5.978283557024869,0,33,128,0,1,1,8,-6.33041781163212,0,24,44,261,2,0,0,380,99,11,8.758711035972334,0,0,32,0,24,2,18,3,2.0,18.0,5,1,39,6,0,0,0,0,0,0,3,3,0,6,35,6,2,19,3,59,6,6,0,0,52.0,1.0,0,1,2,2,1,0,0,0,0,0,0,0,31;42;24;33;52;41,,,223,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,CLE,REG,2025_13_SF_CLE,SF,17,26,149,1,0,3,-34,0,0,173,76,7,-4.5155445886193775,1.3269964767538982,0,31,138,0,1,1,9,-7.403730211270042,1,17,23,149,1,0,0,173,76,7,3.8313091485761106,0,0,27,1,45,4,13,0,1.0,7.0,7,0,0,3,0,3,0,0,2,3,0,0,0,4,25,3,3,3,4,73,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2025,13,DAL,REG,2025_13_KC_DAL,KC,27,39,320,2,1,0,0,0,0,257,188,15,14.553953173174932,4.838724313555537,1,26,137,1,0,0,3,-3.5574937183992006,0,27,37,320,2,1,0,257,188,15,16.92400398640655,1,0,35,0,38,4,22,1,3.0,18.0,9,0,0,1,0,0,0,0,1,1,0,0,0,7,50,2,0,0,5,118,3,3,0,0,49.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,49;36;26,,,111,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,DEN,REG,2025_13_DEN_WAS,WAS,29,45,321,1,1,1,-6,1,0,189,196,17,9.88027036314034,-4.023081618686055,0,23,87,2,0,0,6,2.7375322824227624,0,29,43,321,1,0,0,189,196,17,13.18310693449476,0,0,49,3,31,8,29,2,2.0,18.0,6,1,27,9,0,0,0,0,1,1,0,0,0,5,33,7,1,10,5,118,2,2,0,0,33.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,33;33,,,66,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,DET,REG,2025_13_GB_DET,GB,20,27,256,2,0,3,-23,0,0,170,109,12,9.080936500253557,2.561455413147255,0,30,119,1,1,0,8,-6.756534161278978,0,20,27,256,2,0,0,170,109,12,13.44546282774536,0,0,32,0,28,1,2,1,0.0,0.0,2,0,0,5,0,0,0,0,1,2,0,0,0,5,22,5,1,21,3,81,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,GB,REG,2025_13_GB_DET,DET,18,30,234,4,0,0,0,0,0,343,39,11,16.350408765736013,0.8530517076623851,0,30,125,0,0,0,5,-2.5498974857036956,0,18,29,234,4,1,0,343,39,11,16.723415730158543,0,0,34,3,35,7,31,0,3.0,23.0,7,0,0,2,0,0,0,0,2,2,0,0,0,3,20,4,1,2,4,95,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,13,HOU,REG,2025_13_HOU_IND,IND,22,35,276,0,1,2,-20,0,0,392,110,14,7.595687960062666,6.048811133950949,0,34,108,2,1,0,8,-6.808023981488077,0,22,32,276,0,0,0,392,110,14,12.857139297628839,0,0,25,2,32,5,15,0,1.0,6.0,6,0,0,4,0,0,0,0,1,1,0,0,0,9,85,5,2,28,4,115,2,2,0,0,43.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,23;43,,,66,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,IND,REG,2025_13_HOU_IND,HOU,14,27,201,2,0,1,-6,0,0,198,58,9,0.6210259530715807,-8.84944748878479,0,23,86,0,2,0,7,-6.553810286568478,0,14,25,201,2,0,0,198,58,9,4.473970637519301,0,0,37,0,46,4,22,1,2.0,20.0,5,1,0,5,0,0,0,0,2,3,0,0,0,5,33,4,2,14,3,65,1,1,0,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,1,2,1,0,0.5,0,0,0,0,0
2025,13,JAX,REG,2025_13_JAX_TEN,TEN,16,27,229,2,0,3,-27,0,0,270,92,13,4.863736678089481,4.199545741081238,0,27,70,1,0,0,3,-7.662105784111191,1,16,25,229,2,0,0,270,92,13,12.441110011364799,0,0,34,1,29,4,24,3,3.0,20.0,5,0,0,3,0,0,0,0,0,0,2,2,0,13,98,3,1,14,2,58,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,KC,REG,2025_13_KC_DAL,DAL,23,34,261,4,0,3,-18,0,0,240,159,12,14.157640327583067,4.746995307505131,0,23,119,0,1,0,7,0.8395814531832002,0,23,32,261,4,0,0,240,159,12,19.14392520103138,0,0,37,1,29,2,5,1,0.0,0.0,6,1,14,6,0,0,0,0,0,0,0,0,0,10,119,3,1,10,7,174,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,13,LA,REG,2025_13_LA_CAR,CAR,18,28,243,2,2,2,-16,1,1,221,124,12,-3.512069752730895,3.4452046509142273,0,21,152,2,0,0,9,10.503078474954236,0,18,27,243,2,0,0,221,124,12,3.553597398044076,0,0,39,1,35,3,13,0,2.0,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,5,135,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,13,LAC,REG,2025_13_LV_LAC,LV,16,21,160,2,1,3,-11,0,0,199,46,11,8.219460756295499,11.456142720722017,0,43,192,2,0,0,8,-1.350502208864782,0,16,21,160,2,0,0,199,46,11,12.11808578100628,0,0,31,2,20,8,32,1,5.0,40.0,9,1,0,5,0,0,0,0,0,0,0,0,0,4,27,5,2,18,3,88,1,1,0,0,56.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,56,,,56,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,13,LV,REG,2025_13_LV_LAC,LAC,18,23,165,2,1,5,-40,1,0,75,110,9,-2.135615331266308,12.157199599526145,0,18,31,0,0,0,1,-12.785856361821061,0,18,22,165,2,0,0,75,110,9,9.129280224529793,0,0,40,2,36,7,16,0,3.0,11.0,4,1,0,1,0,0,0,0,1,1,0,0,0,4,50,6,1,2,4,108,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,13,MIA,REG,2025_13_NO_MIA,NO,12,23,157,0,1,4,-23,0,0,232,80,8,-8.047162546331096,-1.271800696849823,0,32,164,1,0,0,8,0.785125222755596,0,12,20,157,0,0,0,232,80,8,-0.4594376382930707,0,0,41,1,37,5,23,1,4.0,26.0,8,1,38,6,0,0,0,0,1,1,1,1,0,3,15,5,1,5,2,45,4,4,0,0,48.0,1.0,0,1,2,1,0,0,0,0,0,0,0,0,39;25;48;33,,,145,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,13,MIN,REG,2025_13_MIN_SEA,SEA,19,30,126,0,4,4,-30,0,0,167,105,6,-29.14437764865579,-4.164899628737877,0,16,66,0,0,0,3,-3.2716595662059262,0,19,29,126,0,2,1,167,105,6,-13.50308747170493,0,0,39,0,32,7,41,3,4.0,34.0,5,0,0,6,0,0,0,0,1,1,2,2,0,10,80,0,0,0,6,169,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2025,13,NE,REG,2025_13_NYG_NE,NYG,24,31,282,2,0,3,-6,0,0,245,135,14,11.539165703912136,15.77816883722941,0,29,119,0,0,0,7,-1.2294331998096593,0,24,30,282,2,0,0,245,135,14,16.457371689013076,0,1,33,0,32,5,29,1,2.0,11.0,7,0,0,7,0,0,0,0,0,0,1,1,0,3,30,3,3,124,3,79,4,5,1,0,30.0,0.8,0,3,1,0,0,0,0,0,0,1,0,0,22;30;28;23,45,,103,45,0,3,3,0,0,1.0,0,0,0,0,0
2025,13,NO,REG,2025_13_NO_MIA,MIA,26,38,239,2,1,4,-26,1,1,269,80,12,-11.173747508184139,9.799112642512602,0,27,81,0,0,0,6,-0.5241499698166736,1,26,34,239,2,0,0,269,80,12,1.8998940999358025,0,0,34,0,32,7,27,0,4.0,23.0,6,1,0,3,0,0,0,0,0,0,0,0,0,6,45,5,2,12,4,105,1,1,0,0,56.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,56,,,56,0,0,0,0,0,0,,0,0,0,0,0
2025,13,NYG,REG,2025_13_NYG_NE,NE,17,24,139,1,0,2,-11,0,0,184,87,4,-4.815171926937066,3.5155829042196274,1,27,111,1,0,0,10,-1.0263184612849727,0,17,24,139,1,0,0,184,87,4,-2.3026508763867897,1,0,42,1,29,5,14,0,3.0,6.0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,30,4,0,0,6,142,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,13,NYJ,REG,2025_13_ATL_NYJ,ATL,19,33,172,1,0,2,-13,0,0,319,23,8,-0.968703565033632,-1.6333287762057396,0,28,110,2,0,0,7,1.5421442350489087,0,19,31,172,1,0,0,319,23,8,0.3086583047334175,0,0,39,0,40,7,24,0,2.0,12.0,7,0,0,7,0,0,0,0,0,0,1,1,0,9,59,5,1,16,1,83,2,3,1,0,56.0,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,1,0,32;56,55,,88,55,0,3,3,0,0,1.0,1,1,0,0,56
2025,13,PHI,REG,2025_13_CHI_PHI,CHI,19,34,230,2,1,0,0,0,0,334,55,11,2.19848314169032,0.5673018097877502,0,17,87,0,1,1,2,-4.337462017865619,0,19,30,230,2,0,0,334,55,11,4.5268021138276495,0,0,44,1,39,2,13,0,2.0,10.0,6,1,11,7,0,1,0,0,1,1,0,0,0,7,44,3,1,9,3,69,1,2,1,0,44.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,44,52,,44,52,0,0,1,1,0,0.0,0,0,0,0,0
2025,13,PIT,REG,2025_13_BUF_PIT,BUF,10,24,117,0,1,1,-9,1,1,121,97,4,-11.867266053333879,-26.582244986837562,0,18,58,1,0,0,6,-6.375447580474429,0,10,22,117,0,0,0,121,97,4,-2.446367966593243,0,0,40,2,50,4,13,2,0.0,0.0,1,1,0,3,0,0,0,0,1,2,1,1,0,5,67,4,1,12,5,115,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,13,SEA,REG,2025_13_MIN_SEA,MIN,14,26,128,0,0,4,-34,2,1,93,110,8,-8.514976311607233,-15.94495345716891,0,32,125,1,0,0,8,-2.513899272540584,0,14,23,128,0,0,0,93,110,8,4.702509294229494,0,0,32,2,24,4,27,2,4.0,30.0,7,4,121,6,1,1,0,0,1,1,1,1,0,4,25,2,3,43,0,0,4,4,0,0,56.0,1.0,0,0,1,1,2,0,0,0,0,0,0,0,33;56;54;40,,,183,0,0,2,2,0,0,1.0,0,0,0,0,0
